src_lemma,tgt_lemma,src_pos,tgt_pos,src_median_hf,tgt_median_hf,src_lexeme_count,tgt_lexeme_count,grammatical_conflicts,meaning_conflicts,src_lemma_length,tgt_lemma_length,concreteness,frequency,semantic_field,src_median_hf_days,tgt_median_hf_days,src_session_count,tgt_session_count
representative,representante,noun,noun,20072540,1054210000,1,1,no_conflicts,False,14,13,3.39,4.57,person,232.32106,12201.50462963,11,48
require,exigir,verb,verb,557671400,45842460,2,1,verb_forms,False,7,6,2.07,4.78,stative,6454.53009,530.584027778,158,10
research,pesquisa,noun,noun,2456814000,261591100,2,1,gender_number_forms,True,8,8,3.03,5.39,act,28435.34722,3027.674768519,6,2
resolve,decidir,verb,verb,249239800,1708252000,3,2,verb_forms,True,7,7,1.96,4.17,cognition,2884.71991,19771.435185185,46,69
resolve,resolver,verb,verb,249239800,1465642000,3,1,verb_forms,True,7,8,1.96,4.17,cognition,2884.71991,16963.449074074,46,4
respect,respeito,noun,noun,1799057000,10445300000,3,1,gender_number_forms,False,7,8,2.04,5.03,cognition,20822.41898,120894.675925926,49,2
respond,responder,verb,verb,388267800,613030300,1,3,verb_forms,True,7,9,2.64,4.53,cognition,4493.84028,7095.258101852,13,27
response,reação,noun,noun,9772613000,1014543000,2,1,gender_number_forms,True,8,6,3.0,5.03,phenomenon,113108.94676,11742.395833333,12,1
response,resposta,noun,noun,9772613000,426181000,2,1,gender_number_forms,True,8,8,3.0,5.03,phenomenon,113108.94676,4932.650462963,12,163
responsibility,responsabilidade,noun,noun,1037534000,575675000,1,1,no_conflicts,False,14,16,1.4,4.75,act,12008.49537,6662.905092593,5,2
responsible,responsável,adj,adj,1181826000,815221600,1,2,gender_number_forms,False,11,11,1.69,4.88,all,13678.54167,9435.435185185,162,26
restaurant,restaurante,noun,noun,656956300,90264040,2,2,gender_number_forms,False,10,11,4.89,4.68,artifact,7603.66088,1044.722685185,236,62
result,resultado,noun,noun,3525773000,176716000,2,1,gender_number_forms,True,6,9,2.85,5.18,phenomenon,40807.55787,2045.324074074,11,1
review,revisão,noun,noun,8820598000,1173668000,2,1,gender_number_forms,True,6,7,2.81,5.12,cognition,102090.25463,13584.12037037,12,1
revision,revisão,noun,noun,2438262000,1173668000,1,1,no_conflicts,True,8,7,2.74,3.82,act,28220.625,13584.12037037,8,1
revolution,revolução,noun,noun,4380471,764600100,1,1,no_conflicts,False,10,9,2.87,4.56,event,50.6999,8849.538194444,123,11
rice,arroz,noun,noun,8019312,217789800,1,1,no_conflicts,False,4,5,4.86,4.55,food,92.81611,2520.715277778,8205,888
rich,rico,adj,adj,1152383000,1775505000,1,1,no_conflicts,False,4,4,2.79,4.91,all,13337.7662,20549.826388889,9,23
right,direito,noun,noun,47103930,4311160,2,1,gender_number_forms,False,5,7,3.47,5.96,attribute,545.18438,49.897685185,101,1
rise,aumentar,verb,verb,7558863000,774400800,1,1,verb_forms,True,4,8,4.04,4.81,motion,87486.84028,8962.972222222,18,14
risk,perigo,noun,noun,7683152,7461356,2,1,gender_number_forms,True,4,6,1.63,5.05,state,88.92537,86.358287037,26,2
risk,risco,noun,noun,7683152,6272336000,2,1,gender_number_forms,True,4,5,1.63,5.05,state,88.92537,72596.481481481,26,2
river,rio,noun,noun,1258055000,267912200,2,1,gender_number_forms,False,5,3,4.89,5.03,object,14560.82176,3100.835648148,5,2
road,estrada,noun,noun,19691330,8327144,2,1,gender_number_forms,False,4,7,4.75,5.24,artifact,227.90891,96.378981481,62,13
role,função,noun,noun,29392640000,3846775,2,1,gender_number_forms,True,4,6,2.19,5.16,act,340192.59259,44.522858796,7,3
roof,teto,noun,noun,616863200,137790800,2,1,gender_number_forms,False,4,4,4.79,4.55,artifact,7139.62037,1594.800925926,71,33
room,sala,noun,noun,126701000,1770695000,2,2,gender_number_forms,False,4,4,4.79,5.39,artifact,1466.44676,20494.155092593,111,11
root,raiz,noun,noun,174064800,509825800,2,1,gender_number_forms,False,4,4,4.34,4.41,plant,2014.63889,5900.761574074,82,1
rose,rosa,noun,adj,558565500,6681605,2,3,gender_number_forms,True,4,4,4.9,4.82,plant,6464.87847,77.333391204,21,303
route,caminho,noun,noun,545243900,1521693,2,1,gender_number_forms,True,5,7,3.88,4.67,location,6310.69329,17.6121875,73,2
route,rota,noun,noun,545243900,213943.7,2,1,gender_number_forms,True,5,4,3.88,4.67,location,6310.69329,2.476200231,73,1
rule,regra,verb,noun,2051613,7904948,1,2,verb_forms,False,4,5,2.57,4.94,social,23.74552,91.492453704,9,6
sad,triste,adj,adj,1048347000,4881339000,1,1,no_conflicts,False,3,6,3.07,4.84,all,12133.64583,56496.979166667,173,2
salt,sal,noun,noun,9925371,48337670,1,1,no_conflicts,False,4,3,4.89,4.6,substance,114.87698,559.463773148,2902,639
same,mesmo,adj,adv,227444900,49429320,1,1,no_conflicts,True,4,5,2.64,5.8,all,2632.46412,572.098611111,423,30
sandwich,sanduíche,noun,noun,5596884,15567310,2,1,gender_number_forms,False,8,9,4.9,4.13,food,64.77875,180.177199074,8940,1052
saturday,sábado,noun,noun,80366400,617493900,2,2,gender_number_forms,False,8,6,3.07,4.87,time,930.16667,7146.920138889,647,105
save,salvar,verb,verb,1310059000,1846036000,1,1,verb_forms,False,4,6,2.42,5.14,social,15162.71991,21366.157407407,103,11
say,dizer,verb,verb,265836400,1126710000,9,12,verb_forms,True,3,5,2.58,5.89,communication,3076.81019,13040.625,1441,172
scene,cena,noun,noun,1791273000,126225.2,2,1,gender_number_forms,False,5,4,3.93,4.97,location,20732.32639,1.460939815,5,1
school,escola,noun,noun,108077000,1504387000,2,1,gender_number_forms,False,6,6,4.79,5.71,group,1250.8912,17411.886574074,112,3
science,ciência,noun,noun,1716223000,246193600,1,1,no_conflicts,False,7,7,2.79,5.12,cognition,19863.69213,2849.462962963,7,4
scientist,cientista,noun,noun,1818045000,897261900,2,1,gender_number_forms,False,9,9,4.24,4.21,person,21042.1875,10384.975694444,4,1
screen,tela,noun,noun,1210355000,587288100,2,1,gender_number_forms,False,6,4,4.6,4.85,artifact,14008.73843,6797.315972222,86,9
sea,mar,noun,noun,697132600,62221,2,1,gender_number_forms,False,3,3,4.79,5.06,object,8068.66435,0.720150463,43,3
search,pesquisa,noun,noun,622515500,261591100,3,1,gender_number_forms,True,6,8,3.0,4.96,act,7205.04051,3027.674768519,114,2
season,temporada,noun,noun,115673500,1559607000,2,2,gender_number_forms,False,6,9,3.32,5.48,time,1338.81366,18051.006944444,399,47
second,momento,noun,noun,260541000,1205614000,2,2,gender_number_forms,True,6,7,3.3,5.63,time,3015.52083,13953.865740741,235,75
second,segundo,noun,noun,260541000,606972500,2,2,gender_number_forms,True,6,7,3.3,5.63,time,3015.52083,7025.144675926,235,69
secret,segredo,noun,noun,1193464000,131289400,3,1,gender_number_forms,False,6,7,2.19,4.92,communication,13813.24074,1519.553240741,10,1
secretary,secretário,noun,noun,11491810,1169555000,2,1,gender_number_forms,False,9,10,4.54,4.95,person,133.00706,13536.516203704,425,50
section,parte,noun,noun,372440500,151226,2,1,gender_number_forms,True,7,5,3.24,5.0,communication,4310.65394,1.750300926,50,1
section,seção,noun,noun,372440500,8663907,2,1,gender_number_forms,True,7,5,3.24,5.0,communication,4310.65394,100.276701389,50,2
sector,setor,noun,noun,8002552000,26550480000,1,1,no_conflicts,True,6,5,3.41,4.66,shape,92622.12963,307297.222222222,5,1
security,proteção,noun,noun,7998519,4614986000,2,1,gender_number_forms,True,8,8,2.82,5.2,state,92.57545,53414.189814815,13,2
see,entender,verb,verb,340602400,616884000,10,13,verb_forms,True,3,8,3.21,6.1,perception,3942.15741,7139.861111111,2549,150
see,ver,verb,verb,340602400,794546100,10,7,verb_forms,True,3,3,3.21,6.1,perception,3942.15741,9196.135416667,2549,202
seem,parecer,verb,verb,538822200,613889800,2,4,verb_forms,True,4,7,1.75,5.08,perception,6236.36806,7105.206018519,152,35
selection,opção,noun,noun,4890994000,586837600,1,1,no_conflicts,True,9,5,2.34,4.62,act,56608.72685,6792.101851852,4,2
selection,seleção,noun,noun,4890994000,159894100,1,1,no_conflicts,True,9,7,2.34,4.62,act,56608.72685,1850.626157407,4,3
sell,vender,verb,verb,168707100,745532600,3,1,verb_forms,False,4,6,3.35,4.98,possession,1952.62847,8628.849537037,46,77
send,enviar,verb,verb,26698690,1139505000,2,1,verb_forms,True,4,6,2.7,5.11,motion,309.01262,13188.715277778,23,17
sense,sentido,noun,noun,2417864000,5.534.738,1,1,no_conflicts,False,5,7,2.61,5.19,cognition,27984.53704,0.064059468,8,1
september,setembro,noun,noun,102386600,1206889000,2,2,gender_number_forms,False,9,8,3.81,5.15,time,1185.03009,13968.622685185,385,75
serious,sério,adj,adj,636467900,616884000,1,1,no_conflicts,False,7,5,2.1,5.1,all,7366.52662,7139.861111111,114,1
serve,servir,verb,verb,1793394000,252417700,3,2,verb_forms,False,5,6,3.78,4.85,stative,20756.875,2921.501157407,63,34
seven,sete,noun,noun,283164200,43160120,1,1,no_conflicts,False,5,4,3.72,5.08,quantity,3277.36343,499.538425926,151,13
sheet,folha,noun,noun,614957200,552261700,2,1,gender_number_forms,True,5,5,4.93,4.4,artifact,7117.56019,6391.917824074,73,18
ship,enviar,noun,verb,75334400,1139505000,2,1,gender_number_forms,True,4,6,4.87,4.93,artifact,871.92593,13188.715277778,43,17
shirt,camisa,noun,noun,4574543,24771840,3,2,gender_number_forms,False,5,6,4.94,4.63,artifact,52.9461,286.711111111,7055,429
shoe,sapato,noun,noun,4720096,34440760,3,1,gender_number_forms,False,4,6,4.97,4.24,artifact,54.63074,398.619907407,5760,441
short,curto,adj,adj,3582158000,568386900,1,2,gender_number_forms,False,5,5,3.61,5.33,all,41460.16204,6578.552083333,11,42
show,exposição,verb,noun,55026200,3160593,5,1,verb_forms,False,4,9,3.97,5.68,perception,636.87731,36.5809375,880,1
shut,fechado,verb,adj,158535600,4844857,1,1,verb_forms,False,4,7,3.38,4.78,contact,1834.90278,56.074733796,24,5
sibling,irmão,noun,noun,7416304,4730493,2,5,gender_number_forms,True,7,5,4.37,3.61,person,85.83685,54.751076389,425,134
sick,doente,adj,adj,1714823000,1500433000,1,1,no_conflicts,True,4,6,2.97,4.88,all,19847.48843,17366.122685185,25,24
side,lado,noun,noun,1168414000,7201439,2,1,gender_number_forms,True,4,4,3.68,5.5,location,13523.31019,83.349988426,15,1
sight,visão,noun,noun,11838360,340221200,2,1,gender_number_forms,True,5,5,3.21,4.54,cognition,137.01806,3937.74537037,20,2
sign,sinal,verb,noun,850307000,13595900000,2,1,verb_forms,True,4,5,4.62,5.08,communication,9841.5162,157359.953703704,174,2
signal,sinal,noun,noun,2434450000,13595900000,2,1,gender_number_forms,True,6,5,3.86,4.62,communication,28176.50463,157359.953703704,8,2
simple,simples,adj,adj,1090765000,507129600,1,1,no_conflicts,False,6,7,1.62,5.08,all,12624.59491,5869.555555556,22,17
since,desde,prep,prep,2849829000,5614211,1,1,no_conflicts,False,5,5,1.38,5.75,time,32984.13194,64.979293981,21,199
sing,cantar,verb,verb,248595200,764336800,1,1,verb_forms,False,4,6,4.34,4.54,creation,2877.25926,8846.490740741,30,15
sit,sentar,verb,verb,2310865000,478667000,1,2,verb_forms,False,3,6,4.8,4.9,contact,26746.12269,5540.127314815,6,18
site,local,noun,noun,761709900,852680900,2,1,gender_number_forms,True,4,5,4.56,5.22,location,8816.08681,9868.991898148,59,176
site,lugar,noun,noun,761709900,18074610000,2,1,gender_number_forms,True,4,5,4.56,5.22,location,8816.08681,209196.875,59,1
six,seis,noun,noun,84102270,22803400,1,1,no_conflicts,False,3,4,3.43,5.29,quantity,973.4059,263.928240741,151,16
size,tamanho,noun,noun,2960686000,589720900,2,1,gender_number_forms,False,4,7,3.13,5.13,attribute,34267.19907,6825.47337963,5,37
skin,pele,noun,noun,273890300,5129033,2,1,gender_number_forms,False,4,4,4.79,4.91,body,3170.02662,59.36380787,20,350
skirt,saia,noun,noun,4526025,7340062,3,3,gender_number_forms,False,5,4,4.82,3.96,artifact,52.38455,84.954421296,5599,440
sky,céu,noun,noun,555619800,100227500,2,1,gender_number_forms,False,3,3,4.45,4.72,object,6430.78472,1160.040509259,17,4
sleep,dormir,verb,verb,566203600,550286300,7,9,verb_forms,False,5,6,4.44,5.05,body,6553.28241,6369.054398148,2780,270
small,pequeno,adj,adj,3045557000,592361700,2,4,gender_number_forms,True,5,7,3.22,5.51,all,35249.50231,6856.038194444,67,47
smoke,fumaça,noun,noun,1430799000,497883500,2,1,gender_number_forms,False,5,6,4.96,4.67,phenomenon,16560.17361,5762.540509259,18,1
so,assim,adv,adv,1717249000,78734120,1,1,no_conflicts,True,2,5,1.42,6.52,communication,19875.56713,911.274537037,113,16
so,então,adv,adv,1717249000,82733380,1,2,no_conflicts,True,2,5,1.42,6.52,communication,19875.56713,957.562268519,113,60
so,portanto,adv,adv,1717249000,3975000,1,1,no_conflicts,True,2,8,1.42,6.52,communication,19875.56713,46.006944444,113,180
society,sociedade,noun,noun,967716800,12496820,2,1,gender_number_forms,True,7,9,2.54,5.17,group,11200.42593,144.63912037,8,11
sofa,sofá,noun,noun,589409000,161620000,2,2,gender_number_forms,False,4,4,4.9,3.81,artifact,6821.86343,1870.601851852,87,42
solution,solução,noun,noun,4163447000,1506196000,2,1,gender_number_forms,False,8,7,2.61,4.84,substance,48188.04398,17432.824074074,16,1
someone,alguém,pron,pron,62276160,3005946000,1,1,no_conflicts,False,7,6,3.71,5.63,Tops,720.78889,34791.041666667,44,5
something,algo,pron,pron,317570300,28396450000,1,1,no_conflicts,False,9,4,1.82,5.81,quantity,3675.58218,328662.615740741,85,1
son,filho,noun,noun,24896600,4234918,3,4,gender_number_forms,True,3,5,4.14,5.28,person,288.15509,49.01525463,610,140
soup,sopa,noun,noun,8795598,171139900,1,1,no_conflicts,False,4,4,4.72,4.15,food,101.8009,1980.78587963,3744,632
source,fonte,noun,noun,2336454000,328112500,1,2,gender_number_forms,True,6,5,2.96,5.15,location,27042.29167,3797.59837963,4,47
source,origem,noun,noun,2336454000,6930547,1,2,gender_number_forms,True,6,6,2.96,5.15,location,27042.29167,80.214664352,4,3
south,sul,noun,noun,656110700,8254970,1,1,no_conflicts,False,5,3,3.84,5.4,location,7593.87384,95.543634259,68,1
space,espaço,noun,noun,2216005000,443203900,1,1,no_conflicts,False,5,6,3.54,5.23,Tops,25648.20602,5129.674768519,6,1
speak,falar,verb,verb,723373800,202943300,7,18,verb_forms,True,5,5,3.7,5.03,communication,8372.38194,2348.880787037,2267,3487
special,especial,adj,adj,563722300,632111700,1,2,gender_number_forms,False,7,8,1.76,5.34,all,6524.56366,7316.107638889,185,3
specialist,especialista,noun,noun,257962600,294399500,1,2,gender_number_forms,False,10,12,3.0,4.28,person,2985.67824,3407.40162037,26,42
spend,gastar,verb,verb,2693446000,931501600,1,1,verb_forms,False,5,6,2.93,4.97,stative,31174.14352,10781.268518519,32,11
spider,aranha,noun,noun,3375458,38148910,1,1,no_conflicts,False,6,6,4.97,4.25,animal,39.0678,441.538310185,2642,668
spoon,colher,noun,noun,1171468000,15598500,2,2,gender_number_forms,False,5,6,4.96,3.88,artifact,13558.65741,180.538194444,128,812
spring,primavera,noun,noun,23593550,575806700,2,1,gender_number_forms,False,6,9,3.89,4.92,time,273.0735,6664.429398148,407,60
square,quadrado,noun,adj,504398800,1772268000,2,1,gender_number_forms,False,6,8,4.33,4.84,shape,5837.94907,20512.361111111,60,9
staff,equipe,noun,noun,27495770,81757,2,1,gender_number_forms,True,5,6,4.36,5.08,group,318.23808,0.946261574,269,1
stage,fase,noun,noun,391476900,1161750000,2,1,gender_number_forms,True,5,4,4.64,5.1,time,4530.98264,13446.180555556,379,58
star,estrela,noun,noun,84504280,208814000,1,1,no_conflicts,False,4,7,4.69,5.19,object,978.0588,2416.828703704,12,3
start,início,noun,noun,500538100,829939900,9,1,gender_number_forms,True,5,6,2.71,5.56,change,5793.26505,34001.736111111,358,57
start,iniciar,verb,verb,500538100,2937750000,9,2,verb_forms,True,5,7,2.71,5.56,change,5793.26505,9605.78587963,358,7
station,estação,noun,noun,681315700,609807300,2,2,gender_number_forms,False,7,7,4.32,5.01,artifact,7885.59838,7057.954861111,80,69
stay,ficar,verb,verb,920966300,623641900,3,13,verb_forms,False,4,5,2.15,5.33,stative,10659.33218,7218.077546296,39,155
step,etapa,noun,noun,2482116000,720656800,2,1,gender_number_forms,True,4,5,4.54,5.13,act,28728.19444,8340.935185185,12,45
step,passo,noun,noun,2482116000,1678691000,2,1,gender_number_forms,True,4,5,4.54,5.13,act,28728.19444,19429.293981481,12,1
still,ainda,adv,adv,616620600,274042800,1,1,no_conflicts,True,5,5,3.46,5.92,all,7136.8125,3171.791666667,117,40
stone,pedra,noun,noun,1951288000,86271720,2,1,gender_number_forms,False,5,5,4.72,4.8,object,22584.35185,998.515277778,12,1
stop,parada,noun,noun,555997500,2897210,7,1,gender_number_forms,True,4,6,3.68,5.52,change,6435.15625,33.532523148,264,2
stop,parar,verb,verb,555997500,364785100,7,10,verb_forms,True,4,5,3.68,5.52,motion,6435.15625,4222.049768519,264,130
story,história,noun,noun,862166100,254788200,1,1,no_conflicts,True,5,8,3.3,5.45,communication,9978.77431,2948.9375,14,3
strawberry,morango,noun,noun,8109417,14409810,1,1,no_conflicts,False,10,7,5.0,3.72,food,93.85899,166.780208333,3241,730
street,rua,noun,noun,795537200,2626896,2,2,gender_number_forms,False,6,3,4.75,5.28,artifact,9207.60648,30.403888889,192,25
strength,forte,noun,adj,1784210000,787254500,2,3,gender_number_forms,True,8,5,2.96,4.8,attribute,20650.5787,9111.741898148,8,62
strike,greve,noun,noun,963849200,551967100,2,1,gender_number_forms,False,6,5,4.07,4.66,act,11155.66204,6388.508101852,12,11
strong,forte,adj,adj,975514300,787254500,1,3,gender_number_forms,True,6,5,3.14,5.22,all,11290.67477,9111.741898148,17,62
structure,estrutura,noun,noun,5692329000,1269429000,1,1,no_conflicts,True,9,9,4.03,4.84,artifact,65883.4375,14692.465277778,12,28
student,aluno,noun,noun,8469095,1199958000,3,1,gender_number_forms,True,7,5,4.92,5.02,person,98.02193,13888.402777778,611,23
student,estudante,noun,noun,8469095,513610200,3,2,gender_number_forms,True,7,9,4.92,5.02,person,98.02193,5944.5625,611,67
studio,estúdio,noun,noun,568920600,607291300,2,1,gender_number_forms,False,6,7,4.55,4.66,artifact,6584.72917,7028.834490741,54,1
study,estudo,noun,noun,993126300,15484650000,5,1,gender_number_forms,False,5,6,3.7,5.26,act,11494.51736,179220.486111111,199,2
subject,assunto,noun,noun,1214188000,511856700,2,1,gender_number_forms,True,7,7,3.14,4.96,communication,14053.10185,5924.267361111,15,1
subject,tema,noun,noun,1214188000,761373700,2,1,gender_number_forms,True,7,4,3.14,4.96,communication,14053.10185,8812.195601852,15,2
substance,substância,noun,noun,2024322000,580814400,1,1,no_conflicts,False,9,10,3.44,4.23,Tops,23429.65278,6722.388888889,8,1
success,sucesso,noun,noun,3257164000,88319860,2,1,gender_number_forms,False,7,7,2.21,5.06,event,37698.65741,1022.220601852,14,2
sugar,açúcar,noun,noun,589582300,26019440,1,1,no_conflicts,False,5,6,4.87,4.68,food,6823.86921,301.150925926,3043,1007
suitcase,bolsa,noun,noun,4221055,7558392,2,1,gender_number_forms,True,8,5,4.97,3.55,artifact,48.8548,87.481388889,123,372
suitcase,mala,noun,noun,4221055,258198300,2,1,gender_number_forms,True,8,4,4.97,3.55,artifact,48.8548,2988.40625,123,27
summer,verão,noun,noun,20020560,869946300,2,2,gender_number_forms,False,6,5,3.64,5.23,time,231.71944,10068.822916667,674,81
sun,sol,noun,noun,25069880,32101510,2,1,gender_number_forms,False,3,3,4.83,4.97,object,290.16065,371.54525463,26,4
sunday,domingo,noun,noun,581677400,700171900,2,2,gender_number_forms,False,6,7,3.32,4.92,time,6732.37731,8103.841435185,406,88
sure,certo,adj,adj,3585880000,793329700,1,2,gender_number_forms,False,4,5,1.73,5.67,all,41503.24074,9182.056712963,15,19
surface,superfície,noun,noun,1686779000,936145500,2,1,gender_number_forms,False,7,10,4.26,4.83,artifact,19522.90509,10835.017361111,7,1
surprise,surpresa,noun,noun,4832235000,1383727,2,1,gender_number_forms,False,8,8,3.24,4.75,feeling,55928.64583,16.015358796,7,1
sweet,doce,adj,adj,625059300,23263520,1,3,gender_number_forms,False,5,4,4.0,4.91,all,7234.48264,269.253703704,12,1426
swim,nadar,verb,verb,557782300,545084500,6,3,verb_forms,False,4,5,4.43,4.21,motion,6455.81366,6308.84837963,2465,26
system,sistema,noun,noun,5912697000,18117600000,1,1,no_conflicts,False,6,7,2.94,5.56,artifact,68433.99306,209694.444444444,8,1
table,mesa,noun,noun,581850600,222856500,2,2,gender_number_forms,True,5,4,4.9,5.05,group,6734.38194,2579.357638889,240,60
take,tomar,verb,verb,529219100,335612000,9,5,verb_forms,False,4,5,3.06,5.92,social,6125.22106,3884.398148148,643,63
talk,conversa,verb,noun,651983200,236411100,6,1,verb_forms,True,4,8,4.07,5.42,communication,7546.10185,2736.239583333,334,2
talk,falar,verb,verb,651983200,202943300,6,18,verb_forms,True,4,5,4.07,5.42,communication,7546.10185,2348.880787037,334,3487
tall,alto,adj,adj,1148917000,742794800,1,2,gender_number_forms,False,4,4,3.36,4.52,all,13297.65046,8597.162037037,19,53
taste,gosto,noun,noun,10833350,6633087,1,1,no_conflicts,False,5,5,4.07,4.73,cognition,125.386,76.771840278,2655,644
teach,ensinar,verb,verb,16322800,9176810,1,2,verb_forms,False,5,7,3.15,4.67,communication,188.9213,106.213078704,39,13
teacher,professor,noun,noun,274593900,60148300,3,4,gender_number_forms,True,7,9,4.52,4.88,person,3178.17014,696.16087963,104,118
team,equipe,noun,noun,7753115000,81757,2,1,gender_number_forms,True,4,6,3.79,5.67,group,89735.12731,0.946261574,12,1
technology,tecnologia,noun,noun,2339757000,439745200,2,1,gender_number_forms,False,10,10,3.24,5.09,act,27080.52083,5089.643518519,8,1
telephone,telefone,noun,noun,892777400,284501900,2,3,gender_number_forms,True,9,8,4.96,4.41,artifact,10333.07176,3292.846064815,67,71
television,televisão,noun,noun,1173339000,377254200,2,1,gender_number_forms,True,10,9,4.83,4.79,communication,13580.3125,4366.368055556,122,42
television,tv,noun,noun,1173339000,452789600,2,1,gender_number_forms,True,10,2,4.83,4.79,communication,13580.3125,5240.62037037,122,135
tell,contar,verb,verb,142448500,1059284000,8,4,verb_forms,True,4,6,2.9,5.53,communication,1648.70949,12260.231481481,869,29
tell,dizer,verb,verb,142448500,1126710000,8,12,verb_forms,True,4,5,2.9,5.53,communication,1648.70949,13040.625,869,172
temperature,temperatura,noun,noun,3340168000,439745200,2,1,gender_number_forms,False,11,11,3.71,4.64,attribute,38659.35185,5089.643518519,22,1
ten,dez,noun,noun,401021000,14673190,1,1,no_conflicts,True,3,3,3.39,5.05,quantity,4641.44676,169.828587963,121,19
term,prazo,noun,noun,1332786000,1782405000,1,1,no_conflicts,False,4,5,2.82,5.23,communication,15425.76389,20629.6875,12,54
test,exame,noun,noun,367058500,1697821000,2,1,gender_number_forms,True,4,5,3.93,5.19,cognition,4248.36227,19650.706018519,37,3
test,teste,noun,noun,367058500,888355400,2,1,gender_number_forms,True,4,5,3.93,5.19,cognition,4248.36227,10281.891203704,37,4
text,texto,noun,noun,1249502000,900654700,2,1,gender_number_forms,False,4,5,4.93,5.01,communication,14461.8287,10424.244212963,16,24
thank,agradecer,verb,verb,1816586000,5413209,1,1,verb_forms,True,5,9,3.0,5.48,communication,21025.30093,62.652881944,351,21
thanks,agradecer,noun,verb,698241600,5413209,1,1,no_conflicts,True,6,9,2.15,5.43,communication,8081.5,62.652881944,1953,21
that,que,conj,conj,136286700,5288449,6,3,no_conflicts,True,4,3,1.54,7.01,all,1577.39236,61.208900463,1543,600
the,o,det,det,3271491,15962380,1,10,gender_number_forms,False,3,1,1.43,7.73,all,37.86448,184.749768519,5025,11941
theater,teatro,noun,noun,863399900,1207534000,2,1,gender_number_forms,False,7,6,4.92,4.35,artifact,9993.0544,13976.087962963,22,15
theme,assunto,noun,noun,20761730000,511856700,1,1,no_conflicts,True,5,7,2.72,4.62,communication,240297.80093,5924.267361111,2,1
theme,tema,noun,noun,20761730000,761373700,1,1,no_conflicts,True,5,4,2.72,4.62,communication,240297.80093,8812.195601852,2,2
then,então,adv,adv,7284613,82733380,1,2,no_conflicts,True,4,5,1.44,6.07,all,84.31265,957.562268519,162,60
theory,teoria,noun,noun,2366224000,494393700,2,1,gender_number_forms,False,6,6,1.47,4.88,cognition,27386.85185,5722.149305556,6,2
there,lá,adv,adv,14271190,561573600,1,1,no_conflicts,False,5,2,2.2,6.31,all,165.17581,6499.694444444,949,15
thing,coisa,noun,noun,581958100,12832980,3,2,gender_number_forms,True,5,5,3.17,5.72,state,6735.62616,148.529861111,91,30
thing,matéria,noun,noun,581958100,494393700,3,1,gender_number_forms,True,5,7,3.17,5.72,state,6735.62616,5722.149305556,91,2
think,considerar,verb,verb,495610100,1330776,7,1,verb_forms,True,5,10,2.41,6.08,cognition,5736.22801,15.4025,285,5
think,pensar,verb,verb,495610100,530501400,7,12,verb_forms,True,5,6,2.41,6.08,cognition,5736.22801,6140.0625,285,149
third,terceiro,det,det,262738200,11183370,1,1,no_conflicts,False,5,8,3.44,5.32,quantity,3040.95139,129.437152778,63,16
this,este,det,det,141699900,282713700,4,3,gender_number_forms,False,4,4,2.14,6.82,all,1640.04514,3272.149305556,752,25
though,embora,conj,conj,5267655,5049325,1,1,no_conflicts,False,6,6,1.2,5.5,all,60.96823,58.441261574,543,180
thousand,mil,noun,noun,9585746,419821700,1,1,no_conflicts,False,8,3,3.08,4.64,quantity,110.94613,4859.047453704,79,8
three,três,noun,noun,546609300,10549170,1,1,no_conflicts,False,5,4,3.62,5.78,quantity,6326.49653,122.096875,293,31
thursday,quinta-feira,noun,noun,20523060,531548000,2,2,gender_number_forms,False,8,12,3.03,4.62,time,237.53542,6152.175925926,441,58
time,tempo,noun,noun,365311900,1764609000,3,2,gender_number_forms,False,4,5,3.07,6.29,event,4228.14699,20423.715277778,423,73
title,título,noun,noun,663877000,19268530,1,1,no_conflicts,False,5,6,3.32,5.1,communication,7683.76157,223.015393519,7,1
to,para,prep,prep,11931930,4872581,1,1,no_conflicts,True,2,4,1.55,7.43,all,138.10104,56.395613426,2224,203
today,atualmente,adv,adv,92007220,55878730,1,1,no_conflicts,True,5,10,2.57,5.55,all,1064.89838,646.744560185,624,31
today,hoje,adv,adv,92007220,90974480,1,1,no_conflicts,True,5,4,2.57,5.55,all,1064.89838,1052.94537037,624,364
tomato,tomate,noun,noun,17431780,14992020,1,1,no_conflicts,False,6,6,5.0,3.85,food,201.75671,173.51875,3615,763
tomorrow,amanhã,adv,adv,249444300,7450960,1,1,no_conflicts,False,8,6,2.04,5.02,all,2887.08681,86.237962963,472,243
ton,tonelada,noun,noun,112409000,13612010,1,1,no_conflicts,False,3,8,4.17,4.29,quantity,1301.03009,157.546412037,50,15
tongue,língua,noun,noun,45849390,1228681000,2,1,gender_number_forms,False,6,6,4.93,4.37,body,530.66424,14220.844907407,15,1
too,também,adv,adv,589901100,64525310,1,1,no_conflicts,True,3,6,1.7,5.95,all,6827.55903,746.820717593,226,30
top,superior,noun,adj,281424500,6395897000,2,1,gender_number_forms,False,3,8,3.93,5.57,location,3257.22801,74026.585648148,149,3
total,total,adj,noun,129424900,10687800,1,2,gender_number_forms,True,5,5,2.8,5.21,all,1497.97338,123.701388889,198,198
tower,torre,noun,noun,23011340,482357800,2,1,gender_number_forms,False,5,5,4.76,4.5,artifact,266.33495,5582.844907407,103,1
town,cidade,noun,noun,317085100,34371450,2,3,gender_number_forms,True,4,6,4.64,5.24,location,3669.96644,397.817708333,97,27
