src_lemma,tgt_lemma,src_pos,tgt_pos,src_median_hf,tgt_median_hf,src_lexeme_count,tgt_lexeme_count,grammatical_conflicts,meaning_conflicts,src_lemma_length,tgt_lemma_length,concreteness,frequency,semantic_field,src_median_hf_days,tgt_median_hf_days,src_session_count,tgt_session_count
oil,petróleo,noun,noun,8691631.0,678383900.0,1,1,no_conflicts,True,3,8,4.93,5.1,substance,100.597581,7851.665509,10023,287
old,antiguo,adj,adj,352108100.0,4916348000.0,2,1,gender_number_forms,False,3,7,2.72,5.75,all,4075.3252315,56902.175926,809,38
on,en,prep,prep,35168530.0,106739300.0,2,1,no_conflicts,True,2,2,3.25,6.91,all,407.0431713,1235.408565,6889,10704
once,antes,adv,adv,1153672000.0,562228600.0,2,1,no_conflicts,True,4,5,2.74,5.53,all,13352.6851852,6507.275463,937,710
only,sólo,adv,adv,830307200.0,1129066000.0,2,1,no_conflicts,True,4,4,2.41,6.12,all,9610.037037,13067.893519,586,652
operation,operación,noun,noun,3207714000.0,12017020000.0,2,1,gender_number_forms,False,9,9,3.44,4.92,state,37126.3194444,139085.87963,72,37
opinion,opinión,noun,noun,1729392000.0,354589400.0,2,3,gender_number_forms,True,7,7,1.93,4.94,cognition,20016.1111111,4104.043981,99,29
opinion,pensamiento,noun,noun,1729392000.0,1697550000.0,2,1,gender_number_forms,True,7,11,1.93,4.94,cognition,20016.1111111,19647.569444,99,39
opportunity,oportunidad,noun,noun,897428200.0,8929556000.0,2,3,gender_number_forms,False,11,11,1.88,4.95,state,10386.900463,103351.342593,102,11
opposite,contrario,adj,adj,449656700.0,2354171000.0,1,1,no_conflicts,False,8,9,1.79,4.62,all,5204.3599537,27247.349537,503,104
opposition,oposición,noun,noun,3909619000.0,10594140000.0,1,1,no_conflicts,True,10,9,2.25,4.57,act,45250.2199074,122617.361111,65,22
option,alternativa,noun,noun,511773500.0,2915301000.0,2,3,gender_number_forms,True,6,11,2.39,4.8,possession,5923.3043981,33741.909722,98,14
option,elección,noun,noun,511773500.0,2345344000.0,2,3,gender_number_forms,True,6,8,2.39,4.8,possession,5923.3043981,27145.185185,98,156
option,opción,noun,noun,511773500.0,3489548000.0,2,3,gender_number_forms,True,6,6,2.39,4.8,possession,5923.3043981,40388.287037,98,16
or,o,conj,conj,21846910.0,587634700.0,1,1,no_conflicts,False,2,1,1.72,6.54,all,252.8577546,6801.327546,5229,4721
orange,naranja,noun,noun,7007368.0,92908270.0,2,1,gender_number_forms,False,6,7,4.66,4.62,food,81.1037963,1075.327199,20419,10610
order,orden,noun,noun,618474700.0,691171800.0,3,3,gender_number_forms,True,5,5,2.79,5.49,communication,7158.2719907,7999.673611,304,33
order,pedir,verb,verb,618474700.0,570556400.0,3,5,verb_forms,True,5,5,2.79,5.49,communication,7158.2719907,6603.662037,304,442
origin,origen,noun,noun,9351214000.0,348517800.0,2,1,gender_number_forms,True,6,6,2.03,4.55,location,108231.6435185,4033.770833,58,64
ours,nuestro,pron,det,15193030.0,283351300.0,1,6,gender_number_forms,False,4,7,1.81,4.16,all,175.8452546,3279.528935,307,28677
output,producción,noun,noun,21806250.0,2143416000.0,1,1,no_conflicts,True,6,10,2.48,4.43,artifact,252.3871528,24808.055556,126,75
output,salida,noun,noun,21806250.0,1509499000.0,1,1,no_conflicts,True,6,6,2.48,4.43,artifact,252.3871528,17471.053241,126,78
over,en,prep,prep,211974600.0,106739300.0,1,1,no_conflicts,True,4,2,2.46,6.08,time,2453.4097222,1235.408565,1573,10704
own,propio,adj,adj,648108700.0,1202460000.0,1,2,gender_number_forms,True,3,6,1.96,5.74,all,7501.2581019,6412.494213,642,1266
own,poseer,adj,verb,648108700.0,554039500.0,1,1,no_conflicts,True,3,6,1.96,5.74,all,7501.2581019,13917.361111,642,168
pace,paso,noun,noun,15963300.0,5452085000.0,1,2,gender_number_forms,True,4,4,3.11,4.38,time,184.7604167,63102.835648,74,104
page,página,noun,noun,591509200.0,658422200.0,3,3,gender_number_forms,False,4,6,4.9,5.12,communication,6846.1712963,7620.627315,341,248
pain,dolor,noun,noun,789517500.0,551974000.0,2,2,gender_number_forms,False,4,5,3.5,5.03,state,9137.9340278,6388.587963,81,48
paint,pintura,noun,noun,557144600.0,24820360.0,3,1,gender_number_forms,False,5,7,4.79,4.52,artifact,6448.4328704,287.272685,423,45
pair,par,noun,noun,657445000.0,317511400.0,1,1,no_conflicts,True,4,3,3.88,4.72,group,7609.3171296,3674.900463,177,312
pair,pareja,noun,noun,657445000.0,572864400.0,1,1,no_conflicts,True,4,6,3.88,4.72,group,7609.3171296,6630.375,177,405
palace,palacio,noun,noun,374294600.0,1968322000.0,2,1,gender_number_forms,False,6,7,4.57,4.45,artifact,4332.1134259,22781.50463,364,249
pan,pan,noun,noun,498708300.0,103980700.0,2,1,gender_number_forms,True,3,3,4.86,4.39,artifact,5772.0868056,1203.480324,19713,19713
pants,pantalón,noun,noun,6116718.0,200926400.0,1,2,gender_number_forms,False,5,8,4.86,4.48,artifact,70.7953472,2325.537037,8734,16117
paper,papel,noun,noun,619115800.0,1404814000.0,2,1,gender_number_forms,True,5,5,4.93,5.07,substance,7165.6921296,16259.421296,407,334
parent,padre,noun,noun,86022200.0,253093500.0,2,2,gender_number_forms,True,6,5,4.56,4.57,person,995.6273148,2929.322917,3725,12806
park,parque,noun,noun,1160187000.0,1888669000.0,2,1,gender_number_forms,False,4,6,4.74,5.16,location,13428.0902778,21859.594907,372,258
parliament,parlamento,noun,noun,405013400.0,2620534000.0,1,1,no_conflicts,False,10,10,3.76,4.74,group,4687.6550926,30330.25463,116,31
part,pieza,noun,noun,528543400.0,2350303000.0,2,3,gender_number_forms,True,4,5,3.29,5.78,relation,6117.400463,27202.581019,280,367
particularly,especialmente,adv,adv,1594679000.0,1170882000.0,1,1,no_conflicts,True,12,13,1.64,4.96,all,18456.9328704,13551.875,157,503
party,fiesta,noun,noun,283496900.0,1098618000.0,3,2,gender_number_forms,True,5,6,3.89,5.49,group,3281.2141204,12715.486111,2523,2538
pasta,pasta,noun,noun,109563800.0,549177300.0,1,1,no_conflicts,False,5,5,4.86,3.92,food,1268.099537,6356.21875,22252,22252
path,camino,noun,noun,3437838.0,39535140.0,2,1,gender_number_forms,True,4,6,4.41,4.71,act,39.7897917,457.582639,131,7
path,pista,noun,noun,3437838.0,570102400.0,2,1,gender_number_forms,True,4,5,4.41,4.71,act,39.7897917,6598.407407,131,264
path,ruta,noun,noun,3437838.0,1388769000.0,2,1,gender_number_forms,True,4,4,4.41,4.71,act,39.7897917,16073.715278,131,259
patient,paciente,noun,noun,6357595000.0,10063200000.0,2,1,gender_number_forms,False,7,8,2.5,4.77,person,73583.275463,116472.222222,64,40
pay,pagar,verb,verb,146579400.0,1189520000.0,8,11,verb_forms,False,3,5,3.54,5.4,possession,1696.5208333,13767.592593,7866,13667
peace,paz,noun,noun,2597217000.0,3272399000.0,1,1,no_conflicts,False,5,3,1.62,5.02,state,30060.3819444,37874.988426,70,65
pen,bolígrafo,noun,noun,16575790.0,790487900.0,3,3,gender_number_forms,False,3,9,4.92,4.38,artifact,191.8494213,9149.165509,256,347
per,por,prep,prep,1895954000.0,150675700.0,1,1,no_conflicts,True,3,3,1.69,5.45,all,21943.912037,1743.931713,291,14823
perfect,perfecto,adj,adj,1215685000.0,3190882000.0,1,1,no_conflicts,False,7,8,1.69,5.2,all,14070.4282407,36931.50463,723,99
perfectly,absolutamente,adv,adv,643596600.0,1491533000.0,1,1,no_conflicts,True,9,13,1.52,4.61,all,7449.0347222,17263.113426,298,386
perfectly,perfectamente,adv,adv,643596600.0,1673936000.0,1,1,no_conflicts,True,9,13,1.52,4.61,all,7449.0347222,19374.259259,298,422
perfectly,totalmente,adv,adv,643596600.0,1469405000.0,1,1,no_conflicts,True,9,10,1.52,4.61,all,7449.0347222,17007.002315,298,478
perform,realizar,verb,verb,303916000.0,664746900.0,4,7,verb_forms,False,7,8,3.07,4.66,creation,3517.5462963,7693.829861,474,360
performance,ejecución,noun,noun,429258400.0,6192849000.0,2,1,gender_number_forms,True,11,9,3.04,5.16,communication,4968.2685185,71676.493056,186,21
performance,rendimiento,noun,noun,429258400.0,1798849000.0,2,1,gender_number_forms,True,11,11,3.04,5.16,communication,4968.2685185,20820.011574,186,17
period,período,noun,noun,19036340.0,724780800.0,2,1,gender_number_forms,True,6,7,3.31,5.21,time,220.3280093,8388.666667,1798,1485
permission,permiso,noun,noun,2999243000.0,9216847000.0,2,1,gender_number_forms,True,10,7,2.27,4.5,communication,34713.4606481,106676.469907,90,16
permit,permiso,noun,noun,3818308000.0,9216847000.0,2,1,gender_number_forms,True,6,7,3.43,4.22,communication,44193.3796296,106676.469907,72,16
permit,permitir,noun,verb,3818308000.0,609689500.0,2,7,gender_number_forms,True,6,8,3.43,4.22,communication,44193.3796296,7056.591435,72,484
person,persona,noun,noun,286927800.0,513513200.0,3,3,gender_number_forms,True,6,7,4.72,5.55,Tops,3320.9236111,5943.439815,646,10089
personal,personal,adj,adj,1210473000.0,1690640000.0,1,2,gender_number_forms,True,8,8,2.21,5.2,all,14010.1041667,19567.592593,1168,1168
personality,personalidad,noun,noun,1587228.0,1036169000.0,2,1,gender_number_forms,False,11,12,2.08,4.55,attribute,18.3706944,11992.696759,363,56
phase,fase,noun,noun,15193030.0,1147413000.0,1,1,no_conflicts,True,5,4,2.46,4.64,time,175.8452546,13280.243056,1751,1253
philosophy,filosofía,noun,noun,164960800.0,1527301000.0,1,1,no_conflicts,False,10,9,2.14,4.49,cognition,1909.2685185,17677.094907,64,30
phone,teléfono,noun,noun,558853200.0,482732100.0,4,3,gender_number_forms,True,5,8,4.86,5.3,artifact,6468.2083333,5587.177083,780,1769
photo,foto,noun,noun,371307300.0,532258400.0,3,1,gender_number_forms,True,5,4,4.93,4.97,artifact,4297.5381944,6160.398148,87,378
photo,fotografía,noun,noun,371307300.0,961097500.0,3,1,gender_number_forms,True,5,10,4.93,4.97,artifact,4297.5381944,11123.813657,87,197
photography,fotografía,noun,noun,2304169000.0,961097500.0,2,1,gender_number_forms,True,11,10,4.1,4.45,act,26668.6226852,11123.813657,78,197
phrase,frase,noun,noun,2858361000.0,512851300.0,2,3,gender_number_forms,True,6,5,2.86,4.3,communication,33082.8819444,5935.778935,61,32
phrase,palabra,noun,noun,2858361000.0,322141400.0,2,3,gender_number_forms,True,6,7,2.86,4.3,communication,33082.8819444,3728.488426,61,7514
physical,físico,adj,adj,1057354000.0,2984917000.0,1,1,no_conflicts,True,8,6,3.31,4.94,all,12237.8935185,34547.650463,448,57
physics,física,noun,noun,1267633000.0,4221644000.0,1,1,no_conflicts,False,7,6,3.07,4.39,cognition,14671.6782407,48861.62037,65,23
picture,foto,noun,noun,378987000.0,532258400.0,2,1,gender_number_forms,True,7,4,4.52,5.13,artifact,4386.4236111,6160.398148,119,378
picture,imagen,noun,noun,378987000.0,300131600.0,2,3,gender_number_forms,True,7,6,4.52,5.13,artifact,4386.4236111,3473.74537,119,52
piece,pieza,noun,noun,1402402000.0,2350303000.0,2,3,gender_number_forms,True,5,5,4.14,5.04,artifact,16231.5046296,27202.581019,427,367
pink,rosa,adj,noun,713517800.0,1263329000.0,1,1,no_conflicts,True,4,4,3.93,4.52,all,8258.3078704,14621.863426,249,60
place,lugar,noun,noun,557130800.0,593183000.0,5,3,gender_number_forms,True,5,5,3.48,5.71,location,6448.2731481,6865.543981,722,488
place,posición,noun,noun,557130800.0,743200300.0,5,3,gender_number_forms,True,5,8,3.48,5.71,location,6448.2731481,8601.855324,722,102
plan,plan,noun,noun,656540400.0,2239474000.0,3,3,gender_number_forms,True,4,4,3.4,5.29,cognition,7598.8472222,25919.837963,586,586
plan,proyecto,noun,noun,656540400.0,10358320000.0,3,3,gender_number_forms,True,4,8,3.4,5.29,cognition,7598.8472222,119887.962963,586,14
plane,avión,noun,noun,12295820.0,1684374000.0,3,1,gender_number_forms,True,5,5,4.92,4.72,artifact,142.3127315,19495.069444,530,456
planet,planeta,noun,noun,643603500.0,19166850.0,2,1,gender_number_forms,False,6,7,4.58,4.68,object,7449.1145833,221.838542,79,68
plant,planta,noun,noun,461224800.0,1282175000.0,2,1,gender_number_forms,False,5,6,4.76,4.89,artifact,5338.25,14839.988426,99,43
plate,plato,noun,noun,26192720.0,490952400.0,2,3,gender_number_forms,False,5,5,4.77,4.55,artifact,303.1564815,5682.319444,22185,1709
play,jugar,verb,verb,642581200.0,1107927000.0,8,2,verb_forms,False,4,5,3.24,5.61,competition,7437.2824074,12823.229167,6306,827
player,actor,noun,noun,4751286.0,609440000.0,2,4,gender_number_forms,True,6,5,4.15,5.19,person,54.9917361,7053.703704,90,3613
player,jugador,noun,noun,4751286.0,619257900.0,2,3,gender_number_forms,True,6,7,4.15,5.19,person,54.9917361,7167.336806,90,48
please,por favor,adv,adv,125751400.0,1.07033e+16,4,1,no_conflicts,False,6,9,1.64,5.66,all,1455.4560185,1238806.712963,13863,12
pleasure,alegría,noun,noun,6609472000.0,85696430.0,2,1,gender_number_forms,True,8,7,2.04,4.57,feeling,76498.5185185,991.856829,53,73
pleasure,placer,noun,noun,6609472000.0,182396000.0,2,1,gender_number_forms,True,8,6,2.04,4.57,feeling,76498.5185185,2111.064815,53,54
poetry,poesía,noun,noun,2327843000.0,31633660.0,2,1,gender_number_forms,False,6,6,3.5,4.4,communication,26942.6273148,366.130324,104,53
point,punto,noun,noun,136855100.0,624581000.0,1,1,no_conflicts,True,5,5,3.39,5.54,cognition,1583.9710648,7228.946759,67,56
police,policía,noun,noun,7256888.0,590233800.0,2,3,gender_number_forms,False,6,7,4.79,5.33,group,83.9917593,6831.409722,2427,1133
poor,pobre,adj,adj,593269700.0,1371600000.0,1,3,gender_number_forms,False,4,5,2.7,5.09,all,6866.5474537,15875.0,143,592
popular,popular,adj,adj,918519600.0,1681678000.0,1,3,gender_number_forms,False,7,7,2.16,5.07,all,10631.0138889,19463.865741,1461,1461
population,población,noun,noun,268983100.0,747826800.0,2,1,gender_number_forms,False,10,9,3.64,5.01,group,3113.2303241,8655.402778,337,336
port,puerto,noun,noun,501647100.0,629779400.0,2,1,gender_number_forms,False,4,6,4.41,4.73,location,5806.1006944,7289.113426,289,344
position,lugar,noun,noun,1880757000.0,593183000.0,2,3,gender_number_forms,True,8,5,2.62,5.21,location,21768.0208333,6865.543981,50,488
position,posición,noun,noun,1880757000.0,743200300.0,2,3,gender_number_forms,True,8,8,2.62,5.21,location,21768.0208333,8601.855324,50,102
position,postura,noun,noun,1880757000.0,2610913000.0,2,1,gender_number_forms,True,8,7,2.62,5.21,location,21768.0208333,30218.900463,50,25
positive,positivo,adj,adj,920190000.0,1208054000.0,1,3,gender_number_forms,False,8,8,2.44,4.99,all,10650.3472222,13982.106481,538,33
possibility,posibilidad,noun,noun,4807803000.0,1380174000.0,3,3,gender_number_forms,False,11,11,1.33,4.58,cognition,55645.8680556,15974.236111,41,56
possible,posible,adj,adj,1182627000.0,1772878000.0,1,1,no_conflicts,True,8,7,1.56,5.36,all,13687.8125,20519.421296,910,648
possibly,posiblemente,adv,adv,1388862000.0,570417700.0,1,1,no_conflicts,True,8,12,1.74,4.77,all,16074.7916667,6602.056713,186,327
possibly,quizás,adv,adv,1388862000.0,1266552000.0,1,1,no_conflicts,True,8,6,1.74,4.77,all,16074.7916667,14659.166667,186,311
potential,posible,adj,adj,601465700.0,1772878000.0,1,1,no_conflicts,True,9,7,1.91,5.01,all,6961.4085648,20519.421296,484,648
potential,potencial,adj,adj,601465700.0,5543992000.0,1,1,no_conflicts,True,9,9,1.91,5.01,all,6961.4085648,64166.574074,484,37
powder,polvo,noun,noun,96976840.0,1053718000.0,2,1,gender_number_forms,True,6,5,4.76,4.25,substance,1122.4171296,12195.810185,348,311
power,fuerza,noun,noun,1781299.0,317948000.0,2,3,gender_number_forms,True,5,6,2.04,5.52,attribute,20.6168866,3679.953704,287,10
power,potencia,noun,noun,1781299.0,721585600.0,2,1,gender_number_forms,True,5,8,2.04,5.52,attribute,20.6168866,8351.685185,287,47
practice,ejercicio,noun,noun,535176400.0,861642800.0,2,1,gender_number_forms,True,8,9,2.52,5.06,act,6194.1712963,9972.717593,120,181
practice,práctica,noun,noun,535176400.0,625159800.0,2,1,gender_number_forms,True,8,8,2.52,5.06,act,6194.1712963,7235.645833,120,72
preparation,preparación,noun,noun,729133600.0,1.19563e+16,2,1,gender_number_forms,False,11,11,2.18,4.32,act,8439.0462963,1383833.333333,144,3
presence,presencia,noun,noun,1488133000.0,7460078000.0,1,1,no_conflicts,False,8,9,2.72,4.73,state,17223.7615741,86343.49537,82,44
present,presente,verb,adj,889242600.0,94152410.0,7,1,verb_forms,True,7,8,3.39,5.18,perception,10292.1597222,6751.268519,1144,47
present,mostrar,verb,verb,889242600.0,583309600.0,7,6,verb_forms,True,7,7,3.39,5.18,perception,10292.1597222,1089.726968,1144,1261
presentation,presentación,noun,noun,1101037000.0,1179920000.0,2,1,gender_number_forms,True,12,12,3.11,4.31,act,12743.4837963,13656.481481,171,55
president,presidente,noun,noun,1036117000.0,1418739000.0,1,1,no_conflicts,True,9,10,4.4,5.45,person,11992.0949074,16420.590278,156,45
press,presión,noun,noun,360737300.0,1634443000.0,2,1,gender_number_forms,True,5,7,3.9,5.16,state,4175.2002315,18917.164352,97,36
pressure,presión,noun,noun,994838300.0,1634443000.0,1,1,no_conflicts,True,8,7,3.07,5.01,phenomenon,11514.3321759,18917.164352,83,36
pretty,bonito,adj,adj,473576100.0,1178257000.0,4,2,no_conflicts,True,6,6,2.4,5.38,all,5481.2048611,7052.099537,669,2678
pretty,bastante,adv,adv,473576100.0,609301400.0,4,1,no_conflicts,True,6,8,2.4,5.38,all,5481.2048611,13637.233796,669,571
prevent,evitar,verb,verb,1177023000.0,1195279000.0,2,1,verb_forms,True,7,6,2.34,4.79,social,13622.9513889,13834.247685,197,101
prevent,impedir,verb,verb,1177023000.0,1855150000.0,2,2,verb_forms,True,7,7,2.34,4.79,social,13622.9513889,21471.643519,197,127
previously,anteriormente,adv,adv,1197830000.0,1341381000.0,1,1,no_conflicts,False,10,13,1.64,4.83,all,13863.7731481,15525.243056,281,302
price,precio,noun,noun,662601700.0,3909973000.0,1,1,no_conflicts,False,5,6,3.63,5.23,attribute,7669.0011574,45254.31713,147,67
prince,príncipe,noun,noun,7735136.0,1118448000.0,2,1,gender_number_forms,False,6,8,4.44,4.72,person,89.527037,12945.0,1677,1047
principle,principio,noun,noun,2486077000.0,515682600.0,1,3,gender_number_forms,False,9,9,1.7,4.34,cognition,28774.0393519,5968.548611,27,242
prison,prisión,noun,noun,542811100.0,857678200.0,2,1,gender_number_forms,False,6,7,4.68,4.8,artifact,6282.5358796,9926.831019,294,325
private,privado,adj,adj,616558200.0,5728159000.0,1,1,no_conflicts,False,7,7,2.72,5.19,all,7136.0902778,66298.136574,631,36
prize,premio,noun,noun,139551300.0,1329487000.0,2,1,gender_number_forms,True,5,6,4.45,4.59,possession,1615.1770833,15387.581019,83,66
problem,problema,noun,noun,612728800.0,1235085000.0,3,3,gender_number_forms,False,7,8,2.68,5.4,state,7091.7685185,14294.965278,288,123
procedure,procedimiento,noun,noun,1456198000.0,2377161000.0,1,3,gender_number_forms,True,9,13,2.67,4.44,act,16854.1435185,27513.4375,88,9
procedure,proceso,noun,noun,1456198000.0,1752927000.0,1,3,gender_number_forms,True,9,7,2.67,4.44,act,16854.1435185,20288.506944,88,52
process,procedimiento,noun,noun,1081703000.0,2377161000.0,2,3,gender_number_forms,True,7,13,2.93,5.26,act,12519.7106481,27513.4375,34,9
process,proceso,noun,noun,1081703000.0,1752927000.0,2,3,gender_number_forms,True,7,7,2.93,5.26,act,12519.7106481,20288.506944,34,52
produce,producir,verb,verb,1485486000.0,1219258000.0,6,7,verb_forms,False,7,8,3.31,4.78,creation,17193.125,14111.782407,961,942
producer,productor,noun,noun,21715220.0,6986082000.0,1,1,no_conflicts,False,8,9,3.0,4.44,person,251.3335648,80857.430556,1007,21
product,producto,noun,noun,365381200.0,1729981000.0,3,3,gender_number_forms,False,7,8,4.17,4.95,artifact,4228.9490741,20022.928241,87,58
production,producción,noun,noun,937864400.0,2143416000.0,2,1,gender_number_forms,True,10,10,2.59,5.14,act,10854.912037,24808.055556,117,75
profession,profesión,noun,noun,6695467.0,481990400.0,2,1,gender_number_forms,False,10,9,2.83,4.13,group,77.493831,5578.592593,1361,1083
professional,profesional,adj,adj,325887600.0,2324471000.0,3,2,gender_number_forms,False,12,11,2.14,5.05,all,3771.8472222,26903.599537,1675,898
professor,profesor,noun,noun,33359510.0,619576700.0,2,3,gender_number_forms,True,9,8,4.86,4.9,person,386.1054398,7171.02662,235,1140
profile,perfil,noun,noun,841455900.0,9990583000.0,2,1,gender_number_forms,False,7,6,3.1,4.82,communication,9739.0729167,115631.747685,108,22
program,programa,noun,noun,1988595000.0,4740197000.0,2,1,gender_number_forms,False,7,8,3.43,5.27,cognition,23016.1458333,54863.391204,192,74
progress,progreso,noun,noun,1645165000.0,13185530000.0,1,1,no_conflicts,False,8,8,2.12,4.78,act,19041.2615741,152610.300926,62,13
project,proyecto,noun,noun,573120900.0,10358320000.0,1,3,gender_number_forms,True,7,8,3.62,5.22,act,6633.34375,119887.962963,37,14
promotion,promoción,noun,noun,3649133000.0,5335497000.0,1,1,no_conflicts,False,9,9,3.21,4.41,communication,42235.3356481,61753.4375,57,41
property,propiedad,noun,noun,498736000.0,648379000.0,2,3,gender_number_forms,False,8,9,3.9,5.11,possession,5772.4074074,7504.386574,279,235
proportion,proporción,noun,noun,2395127000.0,3102541000.0,1,1,no_conflicts,False,10,10,2.57,4.11,relation,27721.3773148,35909.039352,52,34
proposal,propuesta,noun,noun,6473671.0,7374717.0,1,2,gender_number_forms,False,8,9,2.75,4.47,communication,74.9267477,85.355521,45,31
protection,protección,noun,noun,913848100.0,1249585000.0,2,1,gender_number_forms,False,10,10,2.5,4.85,act,10576.9456019,14462.789352,113,46
prpers,prpers,pron,pron,8788667.0,22075630.0,15,18,gender_number_forms,False,6,6,1.81,0.0,all,101.7206829,255.504977,429851,429851
public,público,noun,noun,313037300.0,1701383000.0,2,3,gender_number_forms,False,6,7,2.57,5.57,group,3623.1168981,19691.93287,367,1195
publication,publicación,noun,noun,5080393000.0,10481100000.0,1,1,no_conflicts,False,11,11,4.41,4.45,communication,58800.8449074,121309.027778,46,22
purchase,comprar,noun,verb,2308969000.0,720566700.0,1,2,gender_number_forms,True,8,7,2.96,4.71,act,26724.1782407,8339.892361,62,281
pure,puro,adj,adj,461287200.0,3189534000.0,1,1,no_conflicts,False,4,4,1.87,4.64,all,5338.9722222,36915.902778,139,38
purpose,intención,noun,noun,461235200.0,3587460000.0,2,1,gender_number_forms,True,7,9,1.52,4.88,cognition,5338.3703704,41521.527778,108,47
purpose,propósito,noun,noun,461235200.0,720480100.0,2,1,gender_number_forms,True,7,9,1.52,4.88,cognition,5338.3703704,8338.890046,108,48
put,poner,verb,verb,594461800.0,1145147000.0,5,7,verb_forms,False,3,5,2.5,5.66,contact,6880.3449074,13254.016204,833,403
quality,calidad,noun,noun,1912991.0,800399400.0,2,1,gender_number_forms,False,7,7,2.18,5.11,attribute,22.1410995,9263.881944,300,58
quantity,cantidad,noun,noun,1141723000.0,4076430000.0,1,3,gender_number_forms,True,8,8,2.97,4.07,Tops,13214.3865741,47180.902778,48,11
radio,radio,noun,noun,573328800.0,1397145000.0,2,1,gender_number_forms,False,5,5,4.74,5.01,communication,6635.75,16170.659722,886,886
rain,lluvia,noun,noun,425463700.0,627689600.0,9,1,gender_number_forms,False,4,6,4.97,4.71,phenomenon,4924.3483796,7264.925926,3524,230
raise,subir,verb,verb,2397400000.0,1188598000.0,1,1,verb_forms,True,5,5,3.8,4.75,change,27747.6851852,13756.921296,185,31
reaction,reacción,noun,noun,1370696000.0,9110229000.0,1,3,gender_number_forms,True,8,8,2.41,4.73,cognition,15864.537037,105442.465278,38,11
read,estudiar,verb,verb,6085528.0,1653974000.0,9,2,verb_forms,True,4,8,3.56,5.54,cognition,70.4343519,19143.217593,41796,753
read,leer,verb,verb,6085528.0,520194800.0,9,9,verb_forms,True,4,4,3.56,5.54,cognition,70.4343519,6020.773148,41796,57769
reader,lector,noun,noun,13792940.0,593235000.0,1,1,no_conflicts,False,6,6,3.89,4.34,person,159.6405093,6866.145833,1363,1112
real,real,adj,adj,1169426000.0,1918328000.0,1,3,gender_number_forms,True,4,4,2.5,5.6,all,13535.0231481,22202.87037,1460,1460
reality,realidad,noun,noun,6075104000.0,1839472000.0,2,1,gender_number_forms,False,7,8,1.72,4.89,cognition,70313.7037037,21290.185185,60,63
really,real,adj,adj,720844000.0,1918328000.0,1,3,no_conflicts,True,6,4,1.44,5.97,all,8343.1018519,22202.87037,550,1460
really,realmente,adv,adv,720844000.0,1191467000.0,1,1,no_conflicts,True,6,9,1.44,5.97,all,8343.1018519,13790.127315,550,570
reason,motivo,noun,noun,2096378000.0,1872263000.0,2,1,gender_number_forms,True,6,6,1.93,5.32,cognition,24263.6342593,21669.710648,42,49
receive,obtener,verb,verb,1186266000.0,847593400.0,6,3,verb_forms,True,7,7,2.69,4.85,possession,13729.9305556,9810.108796,666,310
recent,reciente,adj,adj,632111700.0,609218200.0,1,3,gender_number_forms,False,6,8,2.5,5.04,all,7316.1076389,7051.136574,650,635
recently,recientemente,adv,adv,506502400.0,1685109000.0,1,1,no_conflicts,False,8,13,1.89,5.02,all,5862.2962963,19503.576389,446,341
recover,recuperar,verb,verb,350132700.0,140611700.0,3,2,verb_forms,False,7,9,2.64,4.29,possession,4052.4618056,1627.450231,278,110
red,rojo,adj,adj,6140977.0,500136100.0,1,4,gender_number_forms,False,3,4,4.24,5.32,all,71.0761227,5788.612269,14395,24051
reduce,reducir,verb,verb,891134800.0,3013473000.0,3,3,verb_forms,False,6,7,2.0,4.73,change,10314.0601852,34878.159722,255,187
reduction,disminución,noun,noun,5990807000.0,1117710000.0,1,1,no_conflicts,True,9,11,2.75,4.39,act,69338.0439815,12936.458333,63,28
reduction,reducción,noun,noun,5990807000.0,6427770000.0,1,1,no_conflicts,True,9,9,2.75,4.39,act,69338.0439815,74395.486111,63,48
reference,referencia,noun,noun,701585800.0,2092365000.0,1,1,no_conflicts,False,9,10,2.38,4.74,communication,8120.2060185,24217.1875,100,36
reform,reforma,noun,noun,3088627000.0,1816433000.0,1,1,no_conflicts,False,6,7,2.0,4.53,act,35747.9976852,21023.530093,63,275
region,región,noun,noun,566924500.0,861975500.0,2,3,gender_number_forms,True,6,6,3.19,5.0,location,6561.6261574,9976.568287,243,246
region,zona,noun,noun,566924500.0,1054106000.0,2,1,gender_number_forms,True,6,4,3.19,5.0,location,6561.6261574,12200.300926,243,337
regional,regional,adj,adj,689047400.0,1140683000.0,1,1,no_conflicts,False,8,8,2.76,4.72,pert,7975.0856481,13202.349537,1219,1219
relation,relación,noun,noun,3430755000.0,618616800.0,2,1,gender_number_forms,True,8,8,2.11,4.31,Tops,39707.8125,7159.916667,89,60
relationship,relación,noun,noun,32704510.0,618616800.0,2,1,gender_number_forms,True,12,8,2.8,5.15,relation,378.5244213,7159.916667,332,60
religion,religión,noun,noun,4201613000.0,882907500.0,2,1,gender_number_forms,False,8,8,1.71,4.74,cognition,48629.7800926,10218.836806,67,52
religious,religioso,adj,adj,811922400.0,11775980.0,1,1,no_conflicts,False,9,9,2.5,4.85,all,9397.25,136.296065,598,34
remember,recordar,verb,verb,938446600.0,960965900.0,5,5,verb_forms,False,8,8,2.41,5.38,cognition,10861.650463,11122.290509,856,1483
reply,respuesta,noun,noun,6688536.0,1000962000.0,1,3,gender_number_forms,True,5,9,2.96,4.5,communication,77.4136111,13218.275463,5020,44
